STATIONS
844|Kladno,zimní stadion|3|
845|Příbram,Břez.Hory,K.Pobudy|7|
846|Řepín,Živonín,žel.zast.|5|
847|Mníšek p.Brdy,Čisovická|3|
848|Kněžmost,Úhelnice|8|
849|Otradovice|3|
850|V Ladech|P|
851|Mladá Vožice,Agrospol a.s.|9|
852|Říčany,U Vojenského velitelství|1|
853|Milevsko,aut.st.|10|
854|Rakovník,Komenského nám.|7|
855|Příbram,Břez.Hory,rozc.Zdaboř|7|
856|Mělník,MŠ Chloumek|4|
857|Jeneč|1|
858|Černuc,škola|5|
859|Libomyšl|5|
860|Vozovna Žižkov|P|
861|Kostelec n.L.,Jiřice|3|
862|Jiráskovo náměstí|P|
863|Říčany,Voděradská|1|
864|Králův Dvůr,U Tří zvonků|4|
865|Rožmitál p.Tř.,Nový Dvůr|8|
866|Dubno,rest.|7|
867|Hořovice,Valdek|6|
868|Městečko u Křivoklátu|6|
869|AHr Nouzov|-|
870|Bečváry,Červený Hrádek|5|
871|Chlístovice|6|
872|hr.DU 151202/151210|-|
873|Řevničov,ObÚ|6|
874|Louňovice p.Blaníkem,Škola|8|
875|Strančice,Kašovice|1|
876|Bystřice,Drachkov|6|
877|Choratice|5|
878|Doksany,škola|7|
879|Bítouchov,Dolánky,na kopci|8|
880|Skramouš|6|
881|Nemocnice Bohnice - Centrální terapie|P|
882|Kolín,Gymnázium|6|
883|Štětí,Počeplice|6|
884|Nad Markétou|P|
885|Mokřanská|P|
886|Hr Kosoř|-|
887|Klokočná|2|
888|Kutná Hora-Sedlec|7|
889|Vitice,U Školy|4|
890|Dobrovice,Holé Vrchy,Ctiměřická|6|
891|Hluboký Důl|6|
892|Dubá,Nedamov,vodárna|8|
893|Nová Ves p.Pleší,Včelník|4|
894|Brandýs n.L.-St.Bol.,Sídl.u nádr.|2,3|
895|Sedlčany,Libíň|7|
896|Chrustenice|2|
897|U Václava|P|
898|Na Hřebenech|P|
899|Čáslav,Filipov|8|
900|Tábor,Hlinice,V chalupách|-|
901|Stochov,Honice|5|
902|Třeboradice|B|
903|Bělušice,Na Dolejšku|8|
904|Olovnice zast.|4|
905|Ronov n.Doubr.,nám.|10|
906|Zásmuky,rozc.Buda|5|
907|Obořiště,Lhotka|6|
908|Libice nad Cidlinou|6|
909|U Zvonu|P|
910|Benešov,Vlašimská dopravní hřiště|5|
911|Krásná Hora n.Vlt.,Vrbice,rozc.|8|
912|Libochovičky,U č.3|2|
913|Mšec|6|
914|Rakovník,sídl.gen.Kholla|7|
915|Zájezd|2|
916|Bakov n.Jiz.,Zájezdy|8|
917|Oseček,V Lese|6|
918|Dolní Beřkovice,Žel.st.|5|
919|Horčičkova|0|
920|Červené Janovice,u hřiště|7|
921|Hradištko,Osada|3|
922|Kladno,Pražská křiž.|3|
923|Kozlov,Vrbka,rozc.0.3|10|
924|Dobrovice,Bojetice|6|
925|Heřmaň|-|
926|Kosobody|9|
927|Zelený pruh|P|
928|Rokycany-Borek z|-|
929|Kováň|6|
930|Rožmitál p.Tř.,Voltuš|8|
931|Obory,samoty|7|
932|Příšovice|10|
933|Velká Dobrá,škola|4|
934|Jinonice|P|
935|Heřmaničky,Březina|8|
936|Nymburk předjízd.n.|-|
937|Jesenice,Kocanda|1|
938|Libčice nad Vltavou-Letky|2|
939|Jíloviště,Výzkumný ústav|B,1|
940|Heřmaničky,rozc.Dolejší mlýn|8|
941|Nádraží Čakovice|P|
942|Staré Splavy|11|
943|Štíhlice,Doubravčická|2|
944|Křinec,žel.st.|7|
945|Loket u Čechtic,Všebořice|9|
946|Vlačice,rozc.|8|
947|Říčany,Pivoňková|1|
948|Chrášťany,Protherm|1|
949|Chotilsko,Mokrsko|5|
950|Kolín-Zálabí|6|
951|Deštnice|9|
952|Svojetice,Na skalce|2|
953|Kamenice,Nová Hospoda|3|
954|Načeradec,Dolní Lhota|9|
955|Drahňovice,Prak|6|
956|U Prioru|P|
957|Nový Knín,ELKO|5|
958|Sázava,aut.st.|5|
959|Broumy,škola|6|
960|Zbraslavice,Rápošov|7|
961|Hostivice-Litovice|1|
962|Toulcův dvůr|P|
963|Klučenice,Planá,kaple|9|
964|Tehov,Lada|1|
965|Zásmuky,5.května|5|
966|Hořovice,Letná|6|
967|Pod Karlovem|P|
968|Velká Buková,Kalubice,rozc.|6|
969|Na Hroudě|P|
970|Jivany|-|
971|Blatce,Tubož|7|
972|Kladruby,rehab.ústav|8|
973|Všestudy|3|
974|Kněžice,Dubečno,odb.|9|
975|Kropáčova Vrutice,u mostu|5|
976|Velké Popovice,rozc.Krámský|3|
977|Výhledské náměstí|B|
978|Divadlo Na Fidlovačce|P|
979|Čínská|P|
980|U Vody|P|
981|Staňkovice|6|
982|Lety,Karlštejnská|2|
983|Nevanova|P|
984|Ořešská|B|
985|Dobšín,Kamenice,křiž.|9|
986|Chotilsko,Záborná Lhota|5|
987|Brandýs n.L.-St.Bol.,Tyršova|2,3|
988|Praha-Radotín|B|
989|Český Brod,Liblice,Bylanská|3|
990|Žitětín|11|
991|Roudnice n.L.město|7|
992|Senohraby,Žel.st.|3|
993|Slaný,žel.st.|4|
994|V Korytech|P|
995|Vrbice,u váhy|7|
996|Podmoky,ObÚ|8|
997|Svépravice|P|
998|Sídliště Písnice|P|
999|Tuchoměřice,Ke Kopanině|1|
1000|Plaňany zast.|5|
1001|U Jahodnice|P|
1002|Jirny,DHL|1|
1003|Vrdy,Koudelov rozc.|8|
1004|Libiš,Na Staré štaci|2|
1005|Tismice,bytovky|3|
1006|Úvaly,Radlická čtvrť|1|
1007|Metodějova|P|
1008|Barrandovská|P|
1009|Hořany|4|
1010|Bělá pod Bezdězem|9|
1011|Výžerky,Rozc.|4|
1012|Doubek|2|
1013|Benešov,Okrouhlice,lom|5|
1014|Volenice,Bubovice,Zliv|9|
1015|Druhanická|P|
1016|Opočnice,jídelna|7|
1017|Vožická|P|
1018|Třtice,u školy|6|
1019|Roztoky,škola|6|
1020|Harrachov,aut.nádr.|-|
1021|Úžice,Kopeč|2|
1022|Voznice,Polesí|4|
1023|Dolní Ostrovec|-|
1024|Příbram,U Míků|7|
1025|Červeňanského|P|
1026|Velký Osek-Kanín|-|
1027|K Juliáně|B|
1028|Býchory|7|
1029|Kutná Hora,Karlov,Klimeška|7|
1030|Pavlovice,rozc.|7|
1031|Hořín,Zelčín|4|
1032|Závist|P|
1033|Dřínov|5|
1034|Ďáblický hřbitov|0|
1035|Hlízov|7|
1036|Ptice,křiž.|1|
1037|Sobotka,nám.|10|
1038|Hellichova|P|
1039|Pchery,Theodor|4|
1040|Kolín,Kablo|6|
1041|Třebětín|9|
1042|Všelibice,Vrtky|11|
1043|Bohušovice n.Ohří,žel.st.|8|
1044|Přezletice,Vinořská|1|
1045|Avia Letňany|P|
1046|Lhotky,Ovčín|8|
1047|Netvořice,Radějovice,Rozc.|5|
1048|Bezdědovice|11|
1049|Říčany,Fibichova|1|
1050|Čistá|9|
1051|Hostomice,Bezdědice|5|
1052|Tyršova čtvrť|P|
1053|Pohoří,Skalsko|3|
1054|Chocnějovice,Sovenická|10|
1055|Struhařov,Skalice|5|
1056|Vidoule|P|
1057|Vysoký Újezd,Kozolupy|1,2|
1058|Huntířovská|B|
1059|Břevnovský klášter|P|
1060|Kavalírka|P|
1061|Poděbrady,Kluk|6|
1062|Nádraží Řeporyje|B|
1063|Želízy,Beránek|5|
1064|Čestín,Milotice|7|
1065|Krnsko,Řehnice|7|
1066|Branov|6|
1067|Týnec n.Sáz.,Brodce|4|
1068|Za Pavilonem|P|
1069|Týnec n.Sáz.,Kult.dům|4|
1070|Chocnějovice,odb.Sovenice|10|
1071|Tupadly,V Lipách|8|
1072|Horní Kruty,Bohouňovice II|5|
1073|Sídliště Čakovice|P|
1074|Stodůlky|P|
1075|Bělčice,u knihovny|10|
1076|Ctiněves|5|
1077|Uhlířské Janovice,nám.|6|
1078|Benešov,Křižíkova|5|
1079|Senohraby,Odb.|3|
1080|Milešov,rozc.|9|
1081|Vestec,Havransko|6|
1082|Zásmuky,Inseminační stanice|5|
1083|Kladno,Billundská|3|
1084|Borotice,u lípy|5|
1085|Řehenice,Křiváček|4|
1086|Zaječov,mlýn|7|
1087|Korytná|P|
1088|Petrovice I,Senetín,V Kouřílnách|7|
1089|Vrážská|P|
1090|Škola Radlice|P|
1091|Třeboc|7|
1092|Naskové|P|
1093|Křesetice,Krupá|7|
1094|Kolešovice,Heřmanov|8|
1095|Mladá Vožice,u hřbitova|9|
1096|Horka I,Borek|8|
1097|Čestlice|1|
1098|Tuřany,u školy|5|
1099|Rosovice,Sychrov|6|
1100|Dymokury,žel.zast.|7|
1101|Kropáčova Vrutice,Střížovice,v lukách|5|
1102|Chodovská tvrz|0|
1103|Býchory,škola|7|
1104|Štěchovice,Masečín,Chrástky|3|
1105|Chrášťany,Benice|5|
1106|Velvary,Nové Uhy|4|
1107|Nad Závistí|P|
1108|Zvěstov,rozc.Vlastišov|8|
1109|Rokycany,aut.nádr.|-|
1110|Dolní Bousov,V Lipkách|9|
1111|Mladá Vožice,aut.st.|9|
1112|Cerhenice, Za Dráhou|5|
1113|Mnichovice,bytovky|2|
1114|P.-Holeš.-Rokytka|-|
1115|Kolín,poliklinika|6|
1116|Hostivice,Stadion|1|
1117|Zálezlice,Kozárovice|3|
1118|Osek,u Anýže|6,7|
1119|Kněžice,Dubečno|9|
1120|Ovčí hájek|P|
1121|Říčany,Nemocnice|1|
1122|Skorkov|4|
1123|Lštění|4|
1124|Václavice,Zbožnice|5|
1125|Postupice,Nová Ves|6|
1126|Tři Dvory|7|
1127|Ctiboř|7|
1128|Hořovice,u garáží|6|
1129|Kněževes|1|
1130|Sídliště Malešice|P|
1131|Petrovice,Vilasova Lhota|9|
1132|Sídliště Zbraslav|P|
1133|Bystřice,rozc.Líšno|6|
1134|Horní Kruty,Přestavlky|5|
1135|Vracovice,u hřiště|8|
1136|Zdiby,Holosmetky|1|
1137|Koupě|9|
1138|Černošice,Kladenská|1|
1139|Dolní Kralovice,záv.|9|
1140|Podlesí,Staré II|7|
1141|Straky|4|
1142|Slapsko,Zahrádka|8,9|
1143|Kutná Hora,Karlov,prům.zóna|7|
1144|Václavské náměstí|P|
1145|Rožďalovice,škola|8|
1146|Sadská,Hotel Modrá Hvězda|5|
1147|Kublov,Malá Louka|6|
1148|Davle|2|
1149|Horní Bukovina,Dolní Bukovina|9|
1150|Krásná Hora n.Vlt.,Zhoř,rozc.|8|
1151|Nový Bydžov,Stará Skřeněř,hřiště|10|
1152|Vrchotovy Janovice,Zrcadlo|7|
1153|Kolodějská obora|B|
1154|Mělník,Cukrovar|4|
1155|Sobotka,Staňkova Lhota|10|
1156|Čisovice|3|
1157|Červený Újezd,rozc.|2|
1158|Červené Janovice,Plhov|7|
1159|Říčany,U Podjezdu|1|
1160|Praha-Satalice|B|
1161|Šperlova|P|
1162|Poliklinika Háje|P|
1163|Palmovka|P|
1164|Klučenice,Kosobudy|9|
1165|Zalužany,čerpací stanice|9|
1166|Bernartice|9|
1167|Na Blanici|P|
1168|Zásmuky,Sobočice|5|
1169|Přístaviště|P|
1170|Kutná Hora,Hlouška,Masarykova|7|
1171|Barchovice,Radlice,rozc.|5|
1172|Okřínek,Srbce|7|
1173|Jílové u Prahy,Pražská|3|
1174|Zbraslavice,Radvančice|7|
1175|Petrovice,Mašov,rozc.|9|
1176|Třtice,Bucký rybník|6|
1177|Nemocnice Bohnice - Divadlo Za plotem|P|
1178|Staré Místo u Jičína|11|
1179|Pletený Újezd,křižovatka|2|
1180|Zruč n.Sáz.,prům.zóna Jih|8|
1181|Pod Pekařkou|P|
1182|Lubná,pod vrškem|7|
1183|Slaný,odb.Drnov|4|
1184|Rudná,Škola|1|
1185|Beroun,U černého koně|3,4|
1186|Dymokury|7|
1187|Svatý Jan,Drážkov|8|
1188|Kolín,Plynárna|6|
1189|Vestec,Malý Vestec|6|
1190|Mratín|1|
1191|Zahrádky,křiž.|-|
1192|Křivsoudov,Lhota Bubeneč|9|
1193|Rajská zahrada|P|
1194|Kouty|6|
1195|Křivsoudov|9|
1196|Zlonice,Vyšínek|5|
1197|Kamenice,Těptín|3|
1198|Čakov|5|
1199|Rožďalovice,Ledečky|8|
1200|Doňov|-|
1201|Zdiby,Veltěž|1|
1202|Benešov,Pinko|5|
1203|Skalsko,Panské zahrady|6|
1204|Louny,Brloh|7|
1205|Beroun,Na Ratince|4|
1206|Nemocnice Bubeneč|P|
1207|Strojetice|8|
1208|Průběžná|P|
1209|Krásná Hora n.Vlt.,Hostovnice,rozc.|8|
1210|Čelákovice-Jiřina|2|
1211|Děkanovice|9|
1212|Křesetice|7|
1213|Příbram,Sevastopolské nám.|7|
1214|Valtická|B|
1215|Modletice,Doubravice|1|
1216|Hobšovice,I|5|
1217|U Mezníku|B|
1218|Tachlovice,Na vrškách|1|
1219|Příbram,Jinecká|7|
1220|Rooseveltova|P|
1221|Hutě|P|
1222|Velká Lečice|4|
1223|Bukovno,Líny|6|
1224|Kolín-Hradišťko|-|
1225|Odb Káraný|-|
1226|Jíloviště|1|
1227|Kostelec n.Č.l.,U Křížku|3|
1228|Volyňská|P|
1229|Nepřevázka|7|
1230|Kladno,U Knotků|3|
1231|Jablonná,Horní Hbity|6|
1232|Slaný,Tomanova|4|
1233|Kladno,Energie|3|
1234|Mníšek p.Brdy,Náměstí|3,4|
1235|Mnichovo Hradiště,nám.|9|
1236|Zbýšov,Damírov|8|
1237|Jevany,Smrčiny|3|
1238|Kralupy n.Vlt.,Masarykova|3|
1239|Dolní Hbity,Nepřejov,rozc.|7|
1240|Ledečky|8|
1241|Hořovice,u hřbitova|6|
1242|Roztocká|B|
1243|Žižice,Osluchov|4,5|
1244|Žiželice,Pod Vinicí|9|
1245|Brandýs n.L.-St.Bol.,Sídliště|3|
1246|Klabava|-|
1247|Úvaly,Elektromechanika|1|
1248|Nymburk,Drahelice,Přívoz|5|
1249|Nové Ouholice|4|
1250|Sázava,Dojetřice,háj.|5|
1251|Želízy,u parku|5|
1252|Petrov-Chlomek|2|
1253|Krásná Ves|6|
1254|Strossmayerovo náměstí|P|
1255|Rožďalovice,Ruská|8|
1256|Okrouhlo|2|
1257|Štětí,sídliště|6|
1258|Voračice|7|
1259|Neratovice,Školní|2|
1260|Hrusice,Na Šmejkalce|2|
1261|Bašť,Měšická|1|
1262|Divišov,rozc.Křešice|6|
1263|Třeboc,Džbán|7|
1264|Mladá Vožice,Táborská|9|
1265|Plaňany,Žel.st.|5|
1266|Grunta|7|
1267|Všestarská|P|
1268|Říčany,Jažlovice|1|
1269|Sádek u Žatce z|-|
1270|Zlosyň|3|
1271|Chyňava,škola|3|
1272|Nový Bydžov,Nová Skřeněř|10|
1273|Nižbor,u lípy|4|
1274|Kutná Hora,Karlov,Čáslavská|7|
1275|Sídliště Horní Počernice|P|
1276|Dolní Podluží,škola|-|
1277|Ořech|1|
1278|Přelíc|5|
1279|Strážiště,Kozmice|10|
1280|Plzeň hl.n. Triangl|-|
1281|Sázava,Dojetřice|5|
1282|Varnsdorf,aut.nádr.|-|
1283|Týnec n.L.,Bílá Hora|8|
1284|Deštnice,rozc.Sádek|9|
1285|Dolní Břežany,Obecní úřad|1|
1286|Čáslav,zem.škola|8|
1287|Dlouhá Lhota,U Zachařů|8|
1288|Tachlovice,Jakubská náves|1|
1289|Zbraslavské náměstí|B|
1290|Voňkova|P|
1291|Příbram,rozc.k šachtě 9|7|
1292|Deštnice,rozc.1.0|9|
1293|Mnichovice,Závěrka|2|
1294|Dolní Bousov,Bechov|9|
1295|Hudlice,u kříže|5|
1296|Jesenice,Zdiměřice,Canadian School|1|
1297|Mutějovice,K Nádraží|8|
1298|Pučálka|B|
1299|Břevnovská|P|
1300|Golčův Jeníkov|9|
1301|Dětenice,sokolovna|9|
1302|Měšice,Agropodnik|1|
1303|Louňovice p.Blaníkem|8|
1304|Olšanská|P|
1305|Příšovice,SDZ|10|
1306|Divišov,Benešovská|6|
1307|Církvice|7|
1308|Vranov,Bezděkov,rozc.|4|
1309|Brandýsek,Olšany|3,4|
1310|Oleška,Brník|4|
1311|Počepice,Rovina,Veselíčko|8|
1312|Vilice,Hrnčíře|9|
1313|Mladá Boleslav,Čejetičky,Most|7|
1314|Tábor,Záluží|-|
1315|Močovice,u váhy|8|
1316|Uhlířské Janovice,Kolínská|6|
1317|Na Křečku|P|
1318|Mělník,Chloumek|4|
1319|Vševily|8,9|
1320|Benešov,Čerčanská|5|
1321|Třinecká|P|
1322|Voděrady|6|
1323|Řevničov,u transf.|6|
1324|Příbram,Drkolnov,Nemocnice|7|
1325|Sedlčany,strojírny|7|
1326|Praha-Modřany zast.|0|
1327|Kolín,Soja|6|
1328|Malešická továrna|P|
1329|Benešov,Tyršova|5|
1330|Sedlčany,KDS|7|
1331|Skalka u Doks|9|
1332|Bohnické údolí|P|
1333|Škvorec,Třebohostice|1|
1334|Hr Kazín|-|
1335|Nový Knín,Sokolovna|5|
1336|Šlapanice,samota|5|
1337|Hradčanská|P|
1338|Hr Korno|-|
1339|Radlická|P|
1340|Mokrovraty,U Statku|5|
1341|Šestajovice,Balkán|B,1|
1342|Bohdaneč,u kapličky|8|
1343|Sudějovická|B|
1344|Žebrák,INTOS|6|
1345|Králův Dvůr,Zahořany,Pod Hájem|4|
1346|Úvaly,Pivovar|1|
1347|Jizerní Vtelno|7|
1348|Prodašice,křižovatka|8|
1349|Brandýs n.L.-St.Bol.,Nám.|2,3|
1350|Vlašim,Spořilov|7|
1351|Kuliška|P|
1352|Malá Ohrada|P|
1353|Odb Jeneček výh.č.5|-|
1354|Myslíkova|P|
1355|Sukovská|P|
1356|Odb Jeneček výh.č.6|-|
1357|Mnichovo Hradiště,Veselá|9|
1358|Za Mototechnou|P|
1359|Výh Straky|-|
1360|Do Koutů|P|
1361|Jinočany,náměstí|1|
1362|Kunice,Vidovice,zámek|2|
1363|Hvožďany,samota|9|
1364|Poděbrady,žel.st.|6|
1365|Šmukýřka|P|
1366|Žatec|-|
1367|Obecnice,Oseč,háj.|6|
1368|Mcely|6|
1369|Žatec,aut.nádr.|9|
1370|Bítouchov,Dolánky|8|
1371|Čečelice|4|
1372|Klínec,Hl.sil.|2|
1373|Opatov|P|
1374|Milovice,Armádní|4|
1375|Rokycanova|P|
1376|Hradištko,Rajchardov|3|
1377|Bukovno|6|
1378|Holubice|2|
1379|Zbuzany,Nádraží|1|
1380|Třebusice|4|
1381|Všestary,Vávrov|2|
1382|Dolní Beřkovice|5|
1383|Vlačice,Výčapy|8|
1384|Bělá p.Bezd.,Březinka|8|
1385|Řeřichy|8|
1386|Mořinka|2|
1387|Dívčí hrady|P|
1388|Drevníky,Drhovce|6|
1389|Stříbrná Skalice,Hruškov|4|
1390|Marjánka|P|
1391|Nové náměstí|B|
1392|Poděbrady,Velké Zboží,SBD|6|
1393|Jesenice|9|
1394|vl. v km 1,459|-|
1395|Studený|9|
1396|Vroutek|9|
1397|Vlašim,obchodní centrum|7|
1398|Předměřice n.Jiz.|4|
1399|Soběhrdy|5|
1400|Borotice,Cholín|5|
1401|Brandýs n.L.-St.Bol.,Výletní|2,3|
1402|Klíčov|P|
1403|Neratovice,Dům kultury|2|
1404|Vinařice,7.ulice|4|
1405|Chotěšice,Nová Ves,odb.|8|
1406|Poděbrady,V zahrádkách|6|
1407|Všelibice,Borek|11|
1408|Vraňany,U Nadjezdu|4|
1409|Jestřabí v Krk.,Křížlice,host.|-|
1410|Sídliště Čimice|P|
1411|Nad Klamovkou|P|
1412|Králova|P|
1413|Čechova škola|P|
1414|Pyšely,u vily|3,4|
1415|Straškov St. I|-|
1416|Palackého náměstí|P|
1417|Okřínek,hl.sil.|7|
1418|Lhotky,křižovatka|8|
1419|Černínova|P|
1420|Opočnice|7|
1421|Přistoupim,Rozc.|3|
1422|Zásmuky,nám.|5|
1423|Charvatce,Květník|7|
1424|Kralupy n.Vlt.,u požárního domu|3|
1425|Strašice,U Libuše|-|
1426|Hostivice-U hřbitova|1|
1427|Skuhrov,Hodyně|3|
1428|Staňkovice,Ostašov|6|
1429|Planá n.Luž.,nám.|-|
1430|Jistebnice,Vlásenice|-|
1431|Prosenická Lhota,Suchdol|6|
1432|Louňovice,II.hráz|2|
1433|Nové Strašecí|6|
1434|Vinopalnická|0|
1435|Račice nad Berounkou|5|
1436|Čestlice,V Oblouku|1|
1437|Teplárna Michle|P|
1438|Poliklinika Frýdecká|P|
1439|Jiráskova čtvrť|P|
1440|Lešetice|8|
1441|Mnichovice,zdrav.stř.|2|
1442|Jestřebí,křiž.|-|
1443|Vracovice,Malovidy,rozc.|8|
1444|Střezimíř|9|
1445|Do Čertous|P|
1446|Pičín,U Hřbitova|6|
1447|Skorkov,Podbrahy|4|
1448|Slapsko|9|
1449|Býkev,Jenišovice|5|
1450|Hradištko,Zámek|3|
1451|Chyňava,Lhotka u Berouna|3|
1452|Zlenice|4|
1453|Krejcárek|P|
1454|Řečany nad Labem|10|
1455|Zaječov,Kvaň,ObÚ|7|
1456|Ládví|P|
1457|Loděnice,pod lanovkou|2|
1458|Struhařov,Věřice,rozc.|5|
1459|Mnichovo Hradiště,dopravní terminál|9|
1460|Novoštěrboholská|P|
1461|Horní Počaply,Křivenice|5|
1462|Km 4,260|-|
1463|Příbram,sídl.Seifertova|7|
1464|Mnichovo Hradiště,Podolí|9|
1465|AHr Michle|-|
1466|Příbram,sídl.Kladenská|7|
1467|Letenské náměstí|P|
1468|Nádraží Vysočany|P|
1469|Ruda,u školy|6|
1470|Veletržní palác|P|
1471|Mototechna|P|
1472|Bystřice,Petrovice|6|
1473|Poštovice|5|
1474|Kapitána Stránského|P|
1475|Zvole,Nová Zvole|2|
1476|Starodejvická|P|
1477|Mělník,koupaliště|4|
1478|Mladá Vožice,Noskov,Bor|9|
1479|Svatá,pod kopcem|5|
1480|Kozlov,Olešná|10|
1481|Benešov,Jiráskova Gymnázium|5|
1482|Hostouň u Prahy|1|
1483|Obruby,U Holubičků|8,9|
1484|Skloněná|P|
1485|Nymburk,Sportovní centrum|5|
1486|Markvartice,Mrkvojedy|10|
1487|Praha-Podbaba|B|
1488|Podbělohorská|P|
1489|Držkov,u Rydvalů|-|
1490|Suchodol|6|
1491|Bílá Hora|P|
1492|Petříkov,rozc.|2|
1493|Židněves,k nádraží|8|
1494|Beroun-Závodí|4|
1495|Davle,U Kiliána|2|
1496|Lahovičky|P|
1497|Psáře|8|
1498|Mělník,Českolipská|4|
1499|Vozovna Strašnice|P|
1500|Sedlec-Prčice,Matějov|8|
1501|Veltruby,Školní|7|
1502|Lázně Toušeň|2|
1503|Habrová|P|
1504|Sloveč,Střihov|8|
1505|Sychrov|B|
1506|Maršovice,Záhoří|6|
1507|Ronešova|P|
1508|Pšovlky,háj.|8|
1509|Rokytá,Dolní Rokytá,rozc.|10|
1510|Čelákovice,Záluží,Cihelna|2|
1511|Viktoria Žižkov|P|
1512|Rakovník,rozc.Cikánka|7|
1513|Benešov,Čechova|5|
1514|Milešov,Přední Chlum,Popelíky|9|
1515|Počepice|8|
1516|Čáslav,Žacká|8|
1517|Vinec,dolní část|7|
1518|Tehovec,Mototechna|2|
1519|Liblice|4|
1520|Močovice,rozc.|8|
1521|Mnichovo Hradiště,za zámkem|9|
1522|Vinařice,u kapličky|6|
1523|Chotěšice,Břístev|8|
1524|Chlístovice,křiž.|6|
1525|Příbram,Jerusalem|7|
1526|Kafkova|P|
1527|Šedivého|P|
1528|Řitonice,Domousnická|8|
1529|Březnice odb.výh.101|-|
1530|Italská|P|
1531|Maršovice,Dlouhá Lhota|6|
1532|Semily,aut.nádr.|-|
1533|Nová Ves,Vepřek,U Fary|4|
1534|Na Proutcích|P|
1535|Dubá,školka|8|
1536|Březí,U křížku|1|
1537|Odolena Voda,Ke Stadionu|2|
1538|Na Viničkách|P|
1539|Veltrusy|3|
1540|Milovice,žel.st.|4|
1541|Veletov|7|
1542|Sedliště,Na Bahnech|10|
1543|Kochánky|4|
1544|Kladno,Rakovnická|3|
1545|Úžice|6|
1546|Teplýšovice|5|
1547|Stochov,u křížku|5|
1548|Běleč|4|
1549|Miličín,Nové Dvory|8|
1550|Jezerka|P|
1551|AHr Hřivno|-|
1552|Svatý Mikuláš,Svatá Kateřina,ObÚ|7|
1553|Svatý Jan,Hojšín|8|
1554|U Belárie|P|
1555|Kralupy n.Vlt.,U Cukrovaru|3|
1556|Hybšmanka|P|
1557|Hořátev|5|
1558|Petrovice I,rozc.|7|
1559|Benešov,Pomněnice,rozc.|5|
1560|Nad Konvářkou|P|
1561|Poděbrady,Velké Zboží,žel.zast.|6|
1562|Oldřichov,Těmice rozc.1.0|9|
1563|Milovice,Sluneční vrch|4|
1564|Nové Pitkovice|P|
1565|Mšeno,Romanov|6|
1566|Na Petynce|P|
1567|Hlavice,Vápno,Na Písku|11|
1568|Heřmaničky,žel.st.|8|
1569|Hořovice,nám.B.Němcové|6|
1570|Budějovická|P|
1571|Škola Poštovka|P|
1572|Obořiště|6|
1573|Tábor výh.č.501|-|
1574|Stranný|6|
1575|Kokořín,Kokořínský Důl,Podhradí|5|
1576|K Letňanům|0|
1577|Kostelec n.L.,Nám.|2,3|
1578|Městec Králové,žel.st.|8|
1579|Benešov,Pomněnice,zahrádky|5|
1580|Jílové u Prahy,Studené,Závod|3|
1581|Ondřejov,Turkovická|3|
1582|Čechtice,Nakvasovice|9|
1583|Obchodní centrum Černý Most|P|
1584|Obchodní náměstí|0|
1585|Kostelec n.Č.l.,Na Skalce|3|
1586|Kuňovice|8|
1587|Doliny|P|
1588|Maršovice,Mstětice|6|
1589|Psáry|1,2|
1590|Kolín zastávka|6|
1591|Bohemians|P|
1592|Chýně,Háje|1|
1593|Jevany,Penčice|3|
1594|Dolní Kralovice,Střítež,rozc.|9|
1595|Ratměřice,Habrovka|7|
1596|Krásná Hora n.Vlt.,Podmoky,Na Mrázovech|8|
1597|Benešov,Benea|5|
1598|Točník|6|
1599|Srní u České Lípy|-|
1600|Třemošnice|10|
1601|Máslovice|2|
1602|Navigátorů|P|
1603|Olbramovice,parcely|7|
1604|Mokrovraty,Pouště,Rozc.|5|
1605|Smilovice,Bratronice|6|
1606|Nymburk,Zálabí PVT|5|
1607|Slavošov,Věžníkov|9|
1608|Litochlebské náměstí|P|
1609|Lehárova|P|
1610|Všestary|1,2|
1611|Nechvalice,Ředice|8|
1612|Bakov n.Jiz.,Chudoplesy|8|
1613|Dobrovice,žel.st.|6|
1614|Říčany,Strašín|1|
1615|Kolín,banka|6|
1616|Souňov|7|
1617|K Lipanům|B|
1618|Milovice,Letecká|4|
1619|Příbram,Jiráskovy sady|7|
1620|Bříza obec|5|
1621|Soběhrdy,Mezihoří,rozc.|5|
1622|Ohrobec,U Čisteckých|1|
1623|Láz,Dolní|7|
1624|Nádraží Dolní Počernice|P|
1625|V Sedlci|P|
1626|Kamýk n.Vlt.,hřiště|8|
1627|Příbram,Nový rybník|7|
1628|Petrovice,odb.Nový Dvůr|8|
1629|Dvorce|P|
1630|Velenka|4|
1631|Kuňovice,rozc.|8|
1632|Labe|P|
1633|Roudnice n.L.,žel.st.|7|
1634|Postupice,Jezviny|6|
1635|Škola Dolní Počernice|P|
1636|Kněžmost,Chlumín,otočka|8|
1637|Lipec|9|
1638|Hořovičky,Hokov,rozc.|9|
1639|Horní Počaply,Elektrárna I|5|
1640|Stavební zóna Horní Počernice|P|
1641|Svaté Pole,Budínek|6|
1642|Tlustice,Cintlovka|6|
1643|Nové Strašecí,rozc.Třtice|6|
1644|Skorkov,Otradovice,Křiž.|3,4|
1645|Pod Oborou|B|
1646|Čáslav,nem.|8|
1647|Brandýs n.L.-St.Bol.,Baumit|2,3|
1648|Záhornice,U Tylů|8|
1649|Cvrčovice,Čabárna|4|
